id,subunit,patch,data_path
22978,16,30,data_patches/22978_16.npy
22978,16,31,data_patches/22978_16.npy
22978,16,32,data_patches/22978_16.npy
22978,16,33,data_patches/22978_16.npy
22978,16,34,data_patches/22978_16.npy
22978,16,35,data_patches/22978_16.npy
22978,16,36,data_patches/22978_16.npy
22978,16,37,data_patches/22978_16.npy
22978,16,38,data_patches/22978_16.npy
22978,16,39,data_patches/22978_16.npy
22978,16,40,data_patches/22978_16.npy
22978,16,41,data_patches/22978_16.npy
22978,16,42,data_patches/22978_16.npy
22978,16,43,data_patches/22978_16.npy
22978,16,44,data_patches/22978_16.npy
22978,16,45,data_patches/22978_16.npy
22978,16,46,data_patches/22978_16.npy
22978,16,47,data_patches/22978_16.npy
22978,16,48,data_patches/22978_16.npy
22978,16,49,data_patches/22978_16.npy
22978,16,50,data_patches/22978_16.npy
22978,16,51,data_patches/22978_16.npy
22978,16,52,data_patches/22978_16.npy
22978,16,53,data_patches/22978_16.npy
22978,16,54,data_patches/22978_16.npy
22978,16,55,data_patches/22978_16.npy
22978,16,56,data_patches/22978_16.npy
22978,16,57,data_patches/22978_16.npy
22978,16,58,data_patches/22978_16.npy
22978,16,59,data_patches/22978_16.npy
22978,16,60,data_patches/22978_16.npy
22978,16,61,data_patches/22978_16.npy
22978,16,62,data_patches/22978_16.npy
22978,16,63,data_patches/22978_16.npy
22978,16,64,data_patches/22978_16.npy
22978,16,65,data_patches/22978_16.npy
22978,16,66,data_patches/22978_16.npy
22978,16,67,data_patches/22978_16.npy
22978,16,68,data_patches/22978_16.npy
22978,16,69,data_patches/22978_16.npy
22978,16,70,data_patches/22978_16.npy
22978,16,71,data_patches/22978_16.npy
22978,16,72,data_patches/22978_16.npy
22978,16,73,data_patches/22978_16.npy
22978,16,74,data_patches/22978_16.npy
22978,16,75,data_patches/22978_16.npy
22978,16,76,data_patches/22978_16.npy
22978,16,77,data_patches/22978_16.npy
22978,16,78,data_patches/22978_16.npy
22978,16,79,data_patches/22978_16.npy
22978,16,80,data_patches/22978_16.npy
22978,16,81,data_patches/22978_16.npy
22978,16,82,data_patches/22978_16.npy
22978,16,83,data_patches/22978_16.npy
22978,16,84,data_patches/22978_16.npy
22978,16,85,data_patches/22978_16.npy
22978,16,86,data_patches/22978_16.npy
22978,16,87,data_patches/22978_16.npy
22978,16,88,data_patches/22978_16.npy
22978,16,89,data_patches/22978_16.npy
22978,16,90,data_patches/22978_16.npy
22978,16,91,data_patches/22978_16.npy
22978,16,92,data_patches/22978_16.npy
22978,16,93,data_patches/22978_16.npy
22978,16,94,data_patches/22978_16.npy
22978,16,95,data_patches/22978_16.npy
22978,16,96,data_patches/22978_16.npy
22978,16,97,data_patches/22978_16.npy
22978,16,98,data_patches/22978_16.npy
22978,16,99,data_patches/22978_16.npy
22978,16,100,data_patches/22978_16.npy
22978,16,101,data_patches/22978_16.npy
22978,16,102,data_patches/22978_16.npy
22978,16,103,data_patches/22978_16.npy
22978,16,104,data_patches/22978_16.npy
22978,16,105,data_patches/22978_16.npy
22978,16,106,data_patches/22978_16.npy
22978,16,107,data_patches/22978_16.npy
22978,16,108,data_patches/22978_16.npy
22978,16,109,data_patches/22978_16.npy
22978,16,110,data_patches/22978_16.npy
22978,16,111,data_patches/22978_16.npy
22978,16,112,data_patches/22978_16.npy
22978,16,113,data_patches/22978_16.npy
22978,16,114,data_patches/22978_16.npy
22978,16,115,data_patches/22978_16.npy
22978,16,116,data_patches/22978_16.npy
22978,16,117,data_patches/22978_16.npy
22978,16,118,data_patches/22978_16.npy
22978,16,119,data_patches/22978_16.npy
22978,16,120,data_patches/22978_16.npy
22978,16,121,data_patches/22978_16.npy
22978,16,122,data_patches/22978_16.npy
22978,16,123,data_patches/22978_16.npy
22978,16,124,data_patches/22978_16.npy
22978,16,125,data_patches/22978_16.npy
22978,16,126,data_patches/22978_16.npy
22978,16,127,data_patches/22978_16.npy
22978,16,128,data_patches/22978_16.npy
22978,16,129,data_patches/22978_16.npy
22978,16,130,data_patches/22978_16.npy
22978,16,131,data_patches/22978_16.npy
22978,16,132,data_patches/22978_16.npy
22978,16,133,data_patches/22978_16.npy
22978,16,134,data_patches/22978_16.npy
22978,16,135,data_patches/22978_16.npy
22978,16,136,data_patches/22978_16.npy
22978,16,137,data_patches/22978_16.npy
22978,16,138,data_patches/22978_16.npy
22978,16,139,data_patches/22978_16.npy
22978,16,140,data_patches/22978_16.npy
22978,16,141,data_patches/22978_16.npy
22978,16,142,data_patches/22978_16.npy
22978,16,143,data_patches/22978_16.npy
22978,16,144,data_patches/22978_16.npy
22978,16,145,data_patches/22978_16.npy
22978,16,146,data_patches/22978_16.npy
22978,16,147,data_patches/22978_16.npy
22978,16,148,data_patches/22978_16.npy
22978,16,149,data_patches/22978_16.npy
22978,16,150,data_patches/22978_16.npy
22978,16,151,data_patches/22978_16.npy
22978,16,152,data_patches/22978_16.npy
22978,16,153,data_patches/22978_16.npy
22978,16,154,data_patches/22978_16.npy
22978,16,155,data_patches/22978_16.npy
22978,17,0,data_patches/22978_17.npy
22978,17,1,data_patches/22978_17.npy
22978,17,2,data_patches/22978_17.npy
22978,17,3,data_patches/22978_17.npy
22978,17,4,data_patches/22978_17.npy
22978,17,5,data_patches/22978_17.npy
22978,17,6,data_patches/22978_17.npy
22978,17,7,data_patches/22978_17.npy
22978,17,8,data_patches/22978_17.npy
22978,17,9,data_patches/22978_17.npy
22978,17,10,data_patches/22978_17.npy
22978,17,11,data_patches/22978_17.npy
22978,17,12,data_patches/22978_17.npy
22978,17,13,data_patches/22978_17.npy
22978,17,14,data_patches/22978_17.npy
22978,17,15,data_patches/22978_17.npy
22978,17,16,data_patches/22978_17.npy
22978,17,17,data_patches/22978_17.npy
22978,17,18,data_patches/22978_17.npy
22978,17,19,data_patches/22978_17.npy
22978,17,20,data_patches/22978_17.npy
22978,17,21,data_patches/22978_17.npy
22978,17,22,data_patches/22978_17.npy
22978,17,23,data_patches/22978_17.npy
22978,17,24,data_patches/22978_17.npy
22978,17,25,data_patches/22978_17.npy
22978,17,26,data_patches/22978_17.npy
22978,17,27,data_patches/22978_17.npy
22978,17,28,data_patches/22978_17.npy
22978,17,29,data_patches/22978_17.npy
22978,17,30,data_patches/22978_17.npy
22978,17,31,data_patches/22978_17.npy
22978,17,32,data_patches/22978_17.npy
22978,17,33,data_patches/22978_17.npy
22978,17,34,data_patches/22978_17.npy
22978,17,35,data_patches/22978_17.npy
22978,17,36,data_patches/22978_17.npy
22978,17,37,data_patches/22978_17.npy
22978,17,38,data_patches/22978_17.npy
22978,17,39,data_patches/22978_17.npy
22978,17,40,data_patches/22978_17.npy
22978,17,41,data_patches/22978_17.npy
22978,17,42,data_patches/22978_17.npy
22978,17,43,data_patches/22978_17.npy
22978,17,44,data_patches/22978_17.npy
22978,17,45,data_patches/22978_17.npy
22978,17,46,data_patches/22978_17.npy
22978,17,47,data_patches/22978_17.npy
22978,17,48,data_patches/22978_17.npy
22978,17,49,data_patches/22978_17.npy
22978,17,50,data_patches/22978_17.npy
22978,17,51,data_patches/22978_17.npy
22978,17,52,data_patches/22978_17.npy
22978,17,53,data_patches/22978_17.npy
22978,17,54,data_patches/22978_17.npy
22978,17,55,data_patches/22978_17.npy
22978,17,56,data_patches/22978_17.npy
22978,17,57,data_patches/22978_17.npy
22978,17,58,data_patches/22978_17.npy
22978,17,59,data_patches/22978_17.npy
22978,17,60,data_patches/22978_17.npy
22978,17,61,data_patches/22978_17.npy
22978,17,62,data_patches/22978_17.npy
22978,17,63,data_patches/22978_17.npy
22978,17,64,data_patches/22978_17.npy
22978,17,65,data_patches/22978_17.npy
22978,17,66,data_patches/22978_17.npy
22978,17,67,data_patches/22978_17.npy
22978,17,68,data_patches/22978_17.npy
22978,17,69,data_patches/22978_17.npy
22978,17,70,data_patches/22978_17.npy
22978,17,71,data_patches/22978_17.npy
22978,17,72,data_patches/22978_17.npy
22978,17,73,data_patches/22978_17.npy
22978,17,74,data_patches/22978_17.npy
22978,17,75,data_patches/22978_17.npy
22978,17,76,data_patches/22978_17.npy
22978,17,77,data_patches/22978_17.npy
22978,17,78,data_patches/22978_17.npy
22978,17,79,data_patches/22978_17.npy
22978,17,80,data_patches/22978_17.npy
22978,17,81,data_patches/22978_17.npy
22978,17,82,data_patches/22978_17.npy
22978,17,83,data_patches/22978_17.npy
22978,17,84,data_patches/22978_17.npy
22978,17,85,data_patches/22978_17.npy
22978,17,86,data_patches/22978_17.npy
22978,17,87,data_patches/22978_17.npy
22978,17,88,data_patches/22978_17.npy
22978,17,89,data_patches/22978_17.npy
22978,17,90,data_patches/22978_17.npy
22978,17,91,data_patches/22978_17.npy
22978,17,92,data_patches/22978_17.npy
22978,17,93,data_patches/22978_17.npy
22978,17,94,data_patches/22978_17.npy
22978,17,95,data_patches/22978_17.npy
22978,17,96,data_patches/22978_17.npy
22978,17,97,data_patches/22978_17.npy
22978,17,98,data_patches/22978_17.npy
22978,17,99,data_patches/22978_17.npy
22978,17,100,data_patches/22978_17.npy
22978,17,101,data_patches/22978_17.npy
22978,17,102,data_patches/22978_17.npy
22978,17,103,data_patches/22978_17.npy
22978,17,104,data_patches/22978_17.npy
22978,17,105,data_patches/22978_17.npy
22978,17,106,data_patches/22978_17.npy
22978,17,107,data_patches/22978_17.npy
22978,17,108,data_patches/22978_17.npy
22978,17,109,data_patches/22978_17.npy
22978,17,110,data_patches/22978_17.npy
22978,17,111,data_patches/22978_17.npy
22978,17,112,data_patches/22978_17.npy
22978,17,113,data_patches/22978_17.npy
22978,17,114,data_patches/22978_17.npy
22978,17,115,data_patches/22978_17.npy
22978,17,116,data_patches/22978_17.npy
22978,17,117,data_patches/22978_17.npy
22978,17,118,data_patches/22978_17.npy
22978,17,119,data_patches/22978_17.npy
22978,17,120,data_patches/22978_17.npy
22978,17,121,data_patches/22978_17.npy
22978,17,122,data_patches/22978_17.npy
22978,17,123,data_patches/22978_17.npy
22978,17,124,data_patches/22978_17.npy
22978,17,125,data_patches/22978_17.npy
22978,17,126,data_patches/22978_17.npy
22978,17,127,data_patches/22978_17.npy
22978,17,128,data_patches/22978_17.npy
22978,17,129,data_patches/22978_17.npy
22978,17,130,data_patches/22978_17.npy
22978,17,131,data_patches/22978_17.npy
22978,17,132,data_patches/22978_17.npy
22978,17,133,data_patches/22978_17.npy
22978,17,134,data_patches/22978_17.npy
22978,17,135,data_patches/22978_17.npy
22978,17,136,data_patches/22978_17.npy
22978,17,137,data_patches/22978_17.npy
22978,17,138,data_patches/22978_17.npy
22978,17,139,data_patches/22978_17.npy
22978,17,140,data_patches/22978_17.npy
22978,17,141,data_patches/22978_17.npy
22978,17,142,data_patches/22978_17.npy
22978,17,143,data_patches/22978_17.npy
22978,18,0,data_patches/22978_18.npy
22978,18,1,data_patches/22978_18.npy
22978,18,2,data_patches/22978_18.npy
22978,18,3,data_patches/22978_18.npy
22978,18,4,data_patches/22978_18.npy
22978,18,5,data_patches/22978_18.npy
22978,18,6,data_patches/22978_18.npy
22978,18,7,data_patches/22978_18.npy
22978,18,8,data_patches/22978_18.npy
22978,18,9,data_patches/22978_18.npy
22978,18,10,data_patches/22978_18.npy
22978,18,11,data_patches/22978_18.npy
22978,19,0,data_patches/22978_19.npy
22978,19,1,data_patches/22978_19.npy
22978,19,2,data_patches/22978_19.npy
22978,19,3,data_patches/22978_19.npy
22978,19,4,data_patches/22978_19.npy
22978,19,5,data_patches/22978_19.npy
22978,19,6,data_patches/22978_19.npy
22978,19,7,data_patches/22978_19.npy
22978,19,8,data_patches/22978_19.npy
22978,19,9,data_patches/22978_19.npy
22978,19,10,data_patches/22978_19.npy
22978,19,11,data_patches/22978_19.npy
22978,2,0,data_patches/22978_2.npy
22978,2,1,data_patches/22978_2.npy
22978,2,2,data_patches/22978_2.npy
22978,2,3,data_patches/22978_2.npy
22978,2,4,data_patches/22978_2.npy
22978,2,5,data_patches/22978_2.npy
22978,2,6,data_patches/22978_2.npy
22978,2,7,data_patches/22978_2.npy
22978,2,8,data_patches/22978_2.npy
22978,2,9,data_patches/22978_2.npy
22978,2,10,data_patches/22978_2.npy
22978,2,11,data_patches/22978_2.npy
22978,2,12,data_patches/22978_2.npy
22978,2,13,data_patches/22978_2.npy
22978,2,14,data_patches/22978_2.npy
22978,2,15,data_patches/22978_2.npy
22978,2,16,data_patches/22978_2.npy
22978,2,17,data_patches/22978_2.npy
22978,2,18,data_patches/22978_2.npy
22978,2,19,data_patches/22978_2.npy
22978,2,20,data_patches/22978_2.npy
22978,2,21,data_patches/22978_2.npy
22978,2,22,data_patches/22978_2.npy
22978,2,23,data_patches/22978_2.npy
22978,20,0,data_patches/22978_20.npy
22978,20,1,data_patches/22978_20.npy
22978,20,2,data_patches/22978_20.npy
22978,20,3,data_patches/22978_20.npy
22978,20,4,data_patches/22978_20.npy
22978,20,5,data_patches/22978_20.npy
22978,20,6,data_patches/22978_20.npy
22978,20,7,data_patches/22978_20.npy
22978,20,8,data_patches/22978_20.npy
22978,20,9,data_patches/22978_20.npy
22978,20,10,data_patches/22978_20.npy
22978,20,11,data_patches/22978_20.npy
22978,20,12,data_patches/22978_20.npy
22978,20,13,data_patches/22978_20.npy
22978,20,14,data_patches/22978_20.npy
22978,20,15,data_patches/22978_20.npy
22978,20,16,data_patches/22978_20.npy
22978,20,17,data_patches/22978_20.npy
22978,20,18,data_patches/22978_20.npy
22978,20,19,data_patches/22978_20.npy
22978,20,20,data_patches/22978_20.npy
22978,20,21,data_patches/22978_20.npy
22978,20,22,data_patches/22978_20.npy
22978,20,23,data_patches/22978_20.npy
22978,20,24,data_patches/22978_20.npy
22978,20,25,data_patches/22978_20.npy
22978,20,26,data_patches/22978_20.npy
22978,20,27,data_patches/22978_20.npy
22978,20,28,data_patches/22978_20.npy
22978,20,29,data_patches/22978_20.npy
22978,20,30,data_patches/22978_20.npy
22978,20,31,data_patches/22978_20.npy
22978,20,32,data_patches/22978_20.npy
22978,20,33,data_patches/22978_20.npy
22978,20,34,data_patches/22978_20.npy
22978,20,35,data_patches/22978_20.npy
22978,20,36,data_patches/22978_20.npy
22978,20,37,data_patches/22978_20.npy
22978,20,38,data_patches/22978_20.npy
22978,20,39,data_patches/22978_20.npy
22978,20,40,data_patches/22978_20.npy
22978,20,41,data_patches/22978_20.npy
22978,20,42,data_patches/22978_20.npy
22978,20,43,data_patches/22978_20.npy
22978,20,44,data_patches/22978_20.npy
22978,20,45,data_patches/22978_20.npy
22978,20,46,data_patches/22978_20.npy
22978,20,47,data_patches/22978_20.npy
22978,20,48,data_patches/22978_20.npy
22978,20,49,data_patches/22978_20.npy
22978,20,50,data_patches/22978_20.npy
22978,20,51,data_patches/22978_20.npy
22978,20,52,data_patches/22978_20.npy
22978,20,53,data_patches/22978_20.npy
22978,21,0,data_patches/22978_21.npy
22978,21,1,data_patches/22978_21.npy
22978,21,2,data_patches/22978_21.npy
22978,21,3,data_patches/22978_21.npy
22978,21,4,data_patches/22978_21.npy
22978,21,5,data_patches/22978_21.npy
22978,21,6,data_patches/22978_21.npy
22978,21,7,data_patches/22978_21.npy
22978,21,8,data_patches/22978_21.npy
22978,21,9,data_patches/22978_21.npy
22978,21,10,data_patches/22978_21.npy
22978,21,11,data_patches/22978_21.npy
22978,21,12,data_patches/22978_21.npy
22978,21,13,data_patches/22978_21.npy
22978,21,14,data_patches/22978_21.npy
22978,21,15,data_patches/22978_21.npy
22978,21,16,data_patches/22978_21.npy
22978,21,17,data_patches/22978_21.npy
22978,21,18,data_patches/22978_21.npy
22978,21,19,data_patches/22978_21.npy
22978,21,20,data_patches/22978_21.npy
22978,21,21,data_patches/22978_21.npy
22978,21,22,data_patches/22978_21.npy
22978,21,23,data_patches/22978_21.npy
22978,21,24,data_patches/22978_21.npy
22978,21,25,data_patches/22978_21.npy
22978,21,26,data_patches/22978_21.npy
22978,21,27,data_patches/22978_21.npy
22978,21,28,data_patches/22978_21.npy
22978,21,29,data_patches/22978_21.npy
22978,21,30,data_patches/22978_21.npy
22978,21,31,data_patches/22978_21.npy
22978,21,32,data_patches/22978_21.npy
22978,21,33,data_patches/22978_21.npy
22978,21,34,data_patches/22978_21.npy
22978,21,35,data_patches/22978_21.npy
22978,21,36,data_patches/22978_21.npy
22978,21,37,data_patches/22978_21.npy
22978,21,38,data_patches/22978_21.npy
22978,21,39,data_patches/22978_21.npy
22978,21,40,data_patches/22978_21.npy
22978,21,41,data_patches/22978_21.npy
22978,21,42,data_patches/22978_21.npy
22978,21,43,data_patches/22978_21.npy
22978,21,44,data_patches/22978_21.npy
22978,21,45,data_patches/22978_21.npy
22978,21,46,data_patches/22978_21.npy
22978,21,47,data_patches/22978_21.npy
22978,21,48,data_patches/22978_21.npy
22978,21,49,data_patches/22978_21.npy
22978,21,50,data_patches/22978_21.npy
22978,21,51,data_patches/22978_21.npy
22978,21,52,data_patches/22978_21.npy
22978,21,53,data_patches/22978_21.npy
22978,22,0,data_patches/22978_22.npy
22978,22,1,data_patches/22978_22.npy
22978,22,2,data_patches/22978_22.npy
22978,22,3,data_patches/22978_22.npy
22978,22,4,data_patches/22978_22.npy
22978,22,5,data_patches/22978_22.npy
22978,22,6,data_patches/22978_22.npy
22978,22,7,data_patches/22978_22.npy
22978,22,8,data_patches/22978_22.npy
22978,22,9,data_patches/22978_22.npy
22978,22,10,data_patches/22978_22.npy
22978,22,11,data_patches/22978_22.npy
22978,23,0,data_patches/22978_23.npy
22978,23,1,data_patches/22978_23.npy
22978,23,2,data_patches/22978_23.npy
22978,23,3,data_patches/22978_23.npy
22978,23,4,data_patches/22978_23.npy
22978,23,5,data_patches/22978_23.npy
22978,23,6,data_patches/22978_23.npy
22978,23,7,data_patches/22978_23.npy
22978,23,8,data_patches/22978_23.npy
22978,23,9,data_patches/22978_23.npy
22978,23,10,data_patches/22978_23.npy
22978,23,11,data_patches/22978_23.npy
22978,23,12,data_patches/22978_23.npy
22978,23,13,data_patches/22978_23.npy
22978,23,14,data_patches/22978_23.npy
22978,23,15,data_patches/22978_23.npy
22978,23,16,data_patches/22978_23.npy
22978,23,17,data_patches/22978_23.npy
22978,23,18,data_patches/22978_23.npy
22978,23,19,data_patches/22978_23.npy
22978,23,20,data_patches/22978_23.npy
22978,23,21,data_patches/22978_23.npy
22978,23,22,data_patches/22978_23.npy
22978,23,23,data_patches/22978_23.npy
22978,23,24,data_patches/22978_23.npy
22978,23,25,data_patches/22978_23.npy
22978,23,26,data_patches/22978_23.npy
22978,23,27,data_patches/22978_23.npy
22978,23,28,data_patches/22978_23.npy
22978,23,29,data_patches/22978_23.npy
22978,23,30,data_patches/22978_23.npy
22978,23,31,data_patches/22978_23.npy
22978,23,32,data_patches/22978_23.npy
22978,23,33,data_patches/22978_23.npy
22978,23,34,data_patches/22978_23.npy
22978,23,35,data_patches/22978_23.npy
22978,23,36,data_patches/22978_23.npy
22978,23,37,data_patches/22978_23.npy
22978,23,38,data_patches/22978_23.npy
22978,23,39,data_patches/22978_23.npy
22978,23,40,data_patches/22978_23.npy
22978,23,41,data_patches/22978_23.npy
22978,23,42,data_patches/22978_23.npy
22978,23,43,data_patches/22978_23.npy
22978,23,44,data_patches/22978_23.npy
22978,23,45,data_patches/22978_23.npy
22978,23,46,data_patches/22978_23.npy
22978,23,47,data_patches/22978_23.npy
22978,23,48,data_patches/22978_23.npy
22978,23,49,data_patches/22978_23.npy
22978,23,50,data_patches/22978_23.npy
22978,23,51,data_patches/22978_23.npy
22978,23,52,data_patches/22978_23.npy
22978,23,53,data_patches/22978_23.npy
22978,23,54,data_patches/22978_23.npy
22978,23,55,data_patches/22978_23.npy
22978,23,56,data_patches/22978_23.npy
22978,23,57,data_patches/22978_23.npy
22978,23,58,data_patches/22978_23.npy
22978,23,59,data_patches/22978_23.npy
22978,23,60,data_patches/22978_23.npy
22978,23,61,data_patches/22978_23.npy
22978,23,62,data_patches/22978_23.npy
22978,23,63,data_patches/22978_23.npy
22978,23,64,data_patches/22978_23.npy
22978,23,65,data_patches/22978_23.npy
22978,23,66,data_patches/22978_23.npy
22978,23,67,data_patches/22978_23.npy
22978,23,68,data_patches/22978_23.npy
22978,23,69,data_patches/22978_23.npy
22978,23,70,data_patches/22978_23.npy
22978,23,71,data_patches/22978_23.npy
22978,23,72,data_patches/22978_23.npy
22978,23,73,data_patches/22978_23.npy
22978,23,74,data_patches/22978_23.npy
22978,23,75,data_patches/22978_23.npy
22978,23,76,data_patches/22978_23.npy
22978,23,77,data_patches/22978_23.npy
22978,23,78,data_patches/22978_23.npy
22978,23,79,data_patches/22978_23.npy
22978,23,80,data_patches/22978_23.npy
22978,23,81,data_patches/22978_23.npy
22978,23,82,data_patches/22978_23.npy
22978,23,83,data_patches/22978_23.npy
22978,23,84,data_patches/22978_23.npy
22978,23,85,data_patches/22978_23.npy
22978,23,86,data_patches/22978_23.npy
22978,23,87,data_patches/22978_23.npy
22978,23,88,data_patches/22978_23.npy
22978,23,89,data_patches/22978_23.npy
22978,23,90,data_patches/22978_23.npy
22978,23,91,data_patches/22978_23.npy
22978,23,92,data_patches/22978_23.npy
22978,23,93,data_patches/22978_23.npy
22978,23,94,data_patches/22978_23.npy
22978,23,95,data_patches/22978_23.npy
22978,23,96,data_patches/22978_23.npy
22978,23,97,data_patches/22978_23.npy
22978,23,98,data_patches/22978_23.npy
22978,23,99,data_patches/22978_23.npy
22978,23,100,data_patches/22978_23.npy
22978,23,101,data_patches/22978_23.npy
22978,23,102,data_patches/22978_23.npy
22978,23,103,data_patches/22978_23.npy
22978,23,104,data_patches/22978_23.npy
22978,23,105,data_patches/22978_23.npy
22978,23,106,data_patches/22978_23.npy
22978,23,107,data_patches/22978_23.npy
22978,23,108,data_patches/22978_23.npy
22978,23,109,data_patches/22978_23.npy
22978,23,110,data_patches/22978_23.npy
22978,23,111,data_patches/22978_23.npy
22978,23,112,data_patches/22978_23.npy
22978,23,113,data_patches/22978_23.npy
22978,23,114,data_patches/22978_23.npy
22978,23,115,data_patches/22978_23.npy
22978,23,116,data_patches/22978_23.npy
22978,23,117,data_patches/22978_23.npy
22978,23,118,data_patches/22978_23.npy
22978,23,119,data_patches/22978_23.npy
22978,23,120,data_patches/22978_23.npy
22978,23,121,data_patches/22978_23.npy
22978,23,122,data_patches/22978_23.npy
22978,23,123,data_patches/22978_23.npy
22978,23,124,data_patches/22978_23.npy
22978,23,125,data_patches/22978_23.npy
22978,23,126,data_patches/22978_23.npy
22978,23,127,data_patches/22978_23.npy
22978,23,128,data_patches/22978_23.npy
22978,23,129,data_patches/22978_23.npy
22978,23,130,data_patches/22978_23.npy
22978,23,131,data_patches/22978_23.npy
22978,23,132,data_patches/22978_23.npy
22978,23,133,data_patches/22978_23.npy
22978,23,134,data_patches/22978_23.npy
22978,23,135,data_patches/22978_23.npy
22978,23,136,data_patches/22978_23.npy
22978,23,137,data_patches/22978_23.npy
22978,23,138,data_patches/22978_23.npy
22978,23,139,data_patches/22978_23.npy
22978,23,140,data_patches/22978_23.npy
22978,23,141,data_patches/22978_23.npy
22978,23,142,data_patches/22978_23.npy
22978,23,143,data_patches/22978_23.npy
22978,24,0,data_patches/22978_24.npy
22978,24,1,data_patches/22978_24.npy
22978,24,2,data_patches/22978_24.npy
22978,24,3,data_patches/22978_24.npy
22978,24,4,data_patches/22978_24.npy
22978,24,5,data_patches/22978_24.npy
22978,24,6,data_patches/22978_24.npy
22978,24,7,data_patches/22978_24.npy
22978,24,8,data_patches/22978_24.npy
22978,24,9,data_patches/22978_24.npy
22978,24,10,data_patches/22978_24.npy
22978,24,11,data_patches/22978_24.npy
22978,24,12,data_patches/22978_24.npy
22978,24,13,data_patches/22978_24.npy
22978,24,14,data_patches/22978_24.npy
22978,24,15,data_patches/22978_24.npy
22978,24,16,data_patches/22978_24.npy
22978,24,17,data_patches/22978_24.npy
22978,24,18,data_patches/22978_24.npy
22978,24,19,data_patches/22978_24.npy
22978,24,20,data_patches/22978_24.npy
22978,24,21,data_patches/22978_24.npy
22978,24,22,data_patches/22978_24.npy
22978,24,23,data_patches/22978_24.npy
22978,24,24,data_patches/22978_24.npy
22978,24,25,data_patches/22978_24.npy
22978,24,26,data_patches/22978_24.npy
22978,24,27,data_patches/22978_24.npy
22978,24,28,data_patches/22978_24.npy
22978,24,29,data_patches/22978_24.npy
22978,24,30,data_patches/22978_24.npy
22978,24,31,data_patches/22978_24.npy
22978,24,32,data_patches/22978_24.npy
22978,24,33,data_patches/22978_24.npy
22978,24,34,data_patches/22978_24.npy
22978,24,35,data_patches/22978_24.npy
22978,24,36,data_patches/22978_24.npy
22978,24,37,data_patches/22978_24.npy
22978,24,38,data_patches/22978_24.npy
22978,24,39,data_patches/22978_24.npy
22978,24,40,data_patches/22978_24.npy
22978,24,41,data_patches/22978_24.npy
22978,24,42,data_patches/22978_24.npy
22978,24,43,data_patches/22978_24.npy
22978,24,44,data_patches/22978_24.npy
22978,24,45,data_patches/22978_24.npy
22978,24,46,data_patches/22978_24.npy
22978,24,47,data_patches/22978_24.npy
22978,24,48,data_patches/22978_24.npy
22978,24,49,data_patches/22978_24.npy
22978,24,50,data_patches/22978_24.npy
22978,24,51,data_patches/22978_24.npy
22978,24,52,data_patches/22978_24.npy
22978,24,53,data_patches/22978_24.npy
22978,24,54,data_patches/22978_24.npy
22978,24,55,data_patches/22978_24.npy
22978,24,56,data_patches/22978_24.npy
22978,24,57,data_patches/22978_24.npy
22978,24,58,data_patches/22978_24.npy
22978,24,59,data_patches/22978_24.npy
22978,24,60,data_patches/22978_24.npy
22978,24,61,data_patches/22978_24.npy
22978,24,62,data_patches/22978_24.npy
22978,24,63,data_patches/22978_24.npy
22978,24,64,data_patches/22978_24.npy
22978,24,65,data_patches/22978_24.npy
22978,24,66,data_patches/22978_24.npy
22978,24,67,data_patches/22978_24.npy
22978,24,68,data_patches/22978_24.npy
22978,24,69,data_patches/22978_24.npy
22978,24,70,data_patches/22978_24.npy
22978,24,71,data_patches/22978_24.npy
22978,24,72,data_patches/22978_24.npy
22978,24,73,data_patches/22978_24.npy
22978,24,74,data_patches/22978_24.npy
22978,24,75,data_patches/22978_24.npy
22978,24,76,data_patches/22978_24.npy
22978,24,77,data_patches/22978_24.npy
22978,24,78,data_patches/22978_24.npy
22978,24,79,data_patches/22978_24.npy
22978,24,80,data_patches/22978_24.npy
22978,24,81,data_patches/22978_24.npy
22978,24,82,data_patches/22978_24.npy
22978,24,83,data_patches/22978_24.npy
22978,24,84,data_patches/22978_24.npy
22978,24,85,data_patches/22978_24.npy
22978,24,86,data_patches/22978_24.npy
22978,24,87,data_patches/22978_24.npy
22978,24,88,data_patches/22978_24.npy
22978,24,89,data_patches/22978_24.npy
22978,24,90,data_patches/22978_24.npy
22978,24,91,data_patches/22978_24.npy
22978,24,92,data_patches/22978_24.npy
22978,24,93,data_patches/22978_24.npy
22978,24,94,data_patches/22978_24.npy
22978,24,95,data_patches/22978_24.npy
22978,24,96,data_patches/22978_24.npy
22978,24,97,data_patches/22978_24.npy
22978,24,98,data_patches/22978_24.npy
22978,24,99,data_patches/22978_24.npy
22978,24,100,data_patches/22978_24.npy
22978,24,101,data_patches/22978_24.npy
22978,24,102,data_patches/22978_24.npy
22978,24,103,data_patches/22978_24.npy
22978,24,104,data_patches/22978_24.npy
22978,24,105,data_patches/22978_24.npy
22978,24,106,data_patches/22978_24.npy
22978,24,107,data_patches/22978_24.npy
22978,24,108,data_patches/22978_24.npy
22978,24,109,data_patches/22978_24.npy
22978,24,110,data_patches/22978_24.npy
22978,24,111,data_patches/22978_24.npy
22978,24,112,data_patches/22978_24.npy
22978,24,113,data_patches/22978_24.npy
22978,24,114,data_patches/22978_24.npy
22978,24,115,data_patches/22978_24.npy
22978,24,116,data_patches/22978_24.npy
