id,map_path,contourLevel,gt_path,gt_subunits,matched_subunits,step,sigma,voxels,voxels_assigned,euler_segments,iou,proportion,consistency,homogenity,label
emd-3206,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3206.mrc,0.028,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3206_gt.mrc,2,10,4,2.265538868205615,104611,"{1: 9648, 2: 6911, 3: 1978, 4: 226, 5: 2720, 6: 5851, 7: 551, 8: 10009, 9: 2769, 10: 9123}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1}",0.025536589487916175,5.5,0.03522472957851548,2.3216056079094907e+19,bad
emd-3206,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3206.mrc,0.028,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3206_gt.mrc,2,21,4,1.1232957653015345,104611,"{1: 2902, 2: 2701, 3: 3634, 4: 6911, 5: 1978, 6: 586, 7: 740, 8: 226, 9: 253, 10: 440, 11: 315, 12: 530, 13: 2103, 14: 2036, 15: 2544, 16: 4652, 17: 1270, 18: 1450, 19: 4867, 20: 5278, 21: 4370}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1}",0.13042579578338157,11.5,0.185642836128273,5.483132546323579e+19,bad
emd-3206,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3206.mrc,0.028,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3206_gt.mrc,2,9,4,2.302839062639951,104611,"{1: 9648, 2: 6911, 3: 226, 4: 2720, 5: 7829, 6: 551, 7: 10009, 8: 2769, 9: 9123}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}",0.025536589487916175,5.0,0.03522472957851548,2.3216056079094907e+19,bad
emd-3206,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3206.mrc,0.028,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3206_gt.mrc,2,21,4,1.1815820971785838,104611,"{1: 3520, 2: 2286, 3: 3842, 4: 6614, 5: 1978, 6: 298, 7: 297, 8: 740, 9: 226, 10: 253, 11: 440, 12: 269, 13: 536, 14: 2103, 15: 2367, 16: 2720, 17: 2769, 18: 6112, 19: 2621, 20: 5142, 21: 4653}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1}",0.1140866954004666,12.0,0.15538805569446396,595.1756206756207,bad
emd-3206,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3206.mrc,0.028,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3206_gt.mrc,2,19,3,2.3934101612807757,104611,"{1: 141, 2: 5806, 3: 3842, 4: 8592, 5: 523, 6: 527, 7: 567, 8: 440, 9: 740, 10: 537, 11: 2797, 12: 903, 13: 1866, 14: 2359, 15: 1497, 16: 2621, 17: 4825, 18: 4877, 19: 6326}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1}",0.23842814461193831,10.5,0.43683699810122534,160.66736442828102,bad
emd-3206,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3206.mrc,0.028,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3206_gt.mrc,2,12,4,2.107940155292742,104611,"{1: 9690, 2: 8889, 3: 306, 4: 1689, 5: 360, 6: 972, 7: 6371, 8: 3156, 9: 4665, 10: 999, 11: 9123, 12: 3566}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1}",0.026175267836020144,6.5,0.03611059306229019,2.7670116110564327e+19,bad
emd-3206,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3206.mrc,0.028,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3206_gt.mrc,2,19,3,2.555578484846067,104611,"{1: 133, 2: 5806, 3: 3842, 4: 8592, 5: 523, 6: 527, 7: 298, 8: 440, 9: 537, 10: 740, 11: 2797, 12: 903, 13: 1866, 14: 2359, 15: 1553, 16: 2565, 17: 5102, 18: 4877, 19: 6326}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1}",0.2381957011491257,10.5,0.43660387613181095,188.8624416736332,bad
emd-3206,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3206.mrc,0.028,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3206_gt.mrc,2,17,4,1.6681255597714542,104611,"{1: 5806, 2: 1827, 3: 1604, 4: 5485, 5: 3404, 6: 306, 7: 390, 8: 226, 9: 586, 10: 3293, 11: 1823, 12: 2854, 13: 4936, 14: 2845, 15: 4741, 16: 537, 17: 9123}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1}",0.04828972872933848,9.5,0.06766225590847254,112.08943001443001,bad
emd-3206,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3206.mrc,0.028,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3206_gt.mrc,2,3,4,2.746750212745098,104611,"{1: 19354, 2: 22003, 3: 8429}","{1: 1, 2: 1, 3: 1}",0.22742909669169847,2.0,0.7197174561730697,3.9012495951766124,bad
emd-3206,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3206.mrc,0.028,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3206_gt.mrc,2,2,4,2.82065366905909,104611,"{1: 41357, 2: 8429}","{1: 1, 2: 1}",0.1874302226308531,1.5,0.3991980604252145,2.6634288196269113e+19,bad
emd-3241,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3241.mrc,3.15,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3241_gt.mrc,8,7,4,2.9147289510258783,115566,"{1: 6910, 2: 15322, 3: 2748, 4: 5030, 5: 10895, 6: 2505, 7: 14104}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1}",2.579580044368777e-05,2.75,0.0001230012300123001,3.911094801394565e+19,bad
emd-3241,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3241.mrc,3.15,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3241_gt.mrc,8,6,4,2.997258074541149,115566,"{1: 6910, 2: 9091, 3: 15322, 4: 4525, 5: 5030, 6: 16636}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1}",0.0788902292867627,2.625,0.19975936858660603,3.4500950845378527e+19,bad
emd-3241,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3241.mrc,3.15,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3241_gt.mrc,8,22,3,2.3182214188950865,115566,"{1: 2447, 2: 4280, 3: 2123, 4: 4787, 5: 6102, 6: 1467, 7: 475, 8: 3662, 9: 2637, 10: 744, 11: 5538, 12: 872, 13: 972, 14: 5852, 15: 458, 16: 1426, 17: 479, 18: 3780, 19: 3011, 20: 2626, 21: 1151, 22: 2625}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1}",0.02627447479044483,5.875,0.032704995946396316,1.3774259460312662e+19,bad
emd-3241,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3241.mrc,3.15,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3241_gt.mrc,8,10,4,1.834776514831546,115566,"{1: 6557, 2: 6910, 3: 8346, 4: 4043, 5: 1432, 6: 7729, 7: 7720, 8: 1944, 9: 4847, 10: 7986}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1}",0.050407551264480106,3.625,0.0786471424726651,3.185001951471757e+19,bad
emd-3241,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3241.mrc,3.15,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3241_gt.mrc,8,8,4,2.6227301733917896,115566,"{1: 7273, 2: 6370, 3: 6910, 4: 718, 5: 7002, 6: 12632, 7: 2505, 8: 14104}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1}",0.0426125078814907,2.875,0.13103567620649037,1.8102781652169132e+19,bad
emd-3241,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3241.mrc,3.15,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3241_gt.mrc,8,7,4,2.868631982928445,115566,"{1: 6910, 2: 15322, 3: 2748, 4: 5030, 5: 10895, 6: 2505, 7: 14104}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1}",2.579580044368777e-05,2.75,0.0001230012300123001,3.911094801394565e+19,bad
emd-3241,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3241.mrc,3.15,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3241_gt.mrc,8,10,4,1.673928538233171,115566,"{1: 6343, 2: 6910, 3: 5463, 4: 2827, 5: 7729, 6: 718, 7: 7040, 8: 7002, 9: 6847, 10: 6635}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1}",0.05989223584139369,3.5,0.12290929021909365,2.972994999013291e+19,bad
emd-3241,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3241.mrc,3.15,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3241_gt.mrc,8,46,2,2.8892768189737366,115566,"{1: 933, 2: 533, 3: 191, 4: 76, 5: 1303, 6: 699, 7: 2428, 8: 1709, 9: 802, 10: 1380, 11: 1749, 12: 804, 13: 1402, 14: 455, 15: 604, 16: 1487, 17: 2139, 18: 356, 19: 306, 20: 1468, 21: 1618, 22: 2411, 23: 1273, 24: 884, 25: 1535, 26: 2748, 27: 2144, 28: 1351, 29: 1379, 30: 569, 31: 458, 32: 744, 33: 2584, 34: 572, 36: 1275, 37: 1067, 38: 876, 39: 2505, 40: 678, 41: 682, 42: 1627, 43: 1384, 44: 2626, 45: 1151, 46: 1291, 47: 1258}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1, 27: 1, 28: 1, 29: 1, 30: 1, 31: 1, 32: 1, 33: 1, 34: 1, 36: 1, 37: 1, 38: 1, 39: 1, 40: 1, 41: 1, 42: 1, 43: 1, 44: 1, 45: 1, 46: 1, 47: 1}",0.002506038647342995,9.125,0.0025731646825396825,1.9701559519885656e+19,bad
emd-3241,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3241.mrc,3.15,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3241_gt.mrc,8,17,4,1.4040353094407567,115566,"{1: 2683, 2: 3687, 3: 4499, 4: 2411, 5: 6329, 6: 1273, 7: 7702, 8: 2748, 9: 744, 10: 4525, 11: 876, 12: 4728, 13: 2116, 14: 4286, 15: 2505, 16: 1850, 17: 4552}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1}",0.01891477521829004,4.625,0.021938001550879882,2.85252370898113e+19,bad
emd-3241,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3241.mrc,3.15,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3241_gt.mrc,8,23,3,2.2633706347450238,115566,"{1: 2447, 2: 4280, 3: 2123, 4: 4787, 5: 6102, 6: 1467, 7: 475, 8: 3662, 9: 1753, 10: 884, 11: 744, 12: 5538, 13: 972, 14: 872, 15: 5852, 16: 458, 17: 1426, 18: 479, 19: 3780, 20: 3011, 21: 2626, 22: 1151, 23: 2625}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1}",0.02627447479044483,6.0,0.032704995946396316,1.3774259460312662e+19,bad
emd-3352,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3352.mrc,0.025,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3352_gt.mrc,4,18,3,2.8302059061908653,306670,"{1: 15097, 2: 18811, 3: 15281, 4: 11694, 5: 15197, 6: 15270, 7: 15243, 8: 15390, 9: 9335, 10: 12065, 11: 9063, 12: 12216, 13: 13330, 14: 12909, 15: 20176, 16: 20658, 17: 19906, 18: 19459}","{1: 1, 2: 1, 3: 1, 4: 1, 5: -1, 6: -1, 7: -1, 8: -1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1}",0.08270555402027167,11.75,0.08794166875945111,1.600331609587969e+20,bad
emd-3352,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3352.mrc,0.025,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3352_gt.mrc,4,8,4,2.1468773889417836,306670,"{1: 53274, 2: 53483, 3: 7951, 4: 7422, 5: 34675, 6: 34003, 7: 40225, 8: 40067}","{1: -4, 2: -4, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1}",0.11547664249214248,5.5,0.15679679786684925,1.908175162116879e+20,bad
emd-3352,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3352.mrc,0.025,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3352_gt.mrc,4,8,4,2.343941794887112,306670,"{1: 53274, 2: 53483, 3: 7503, 4: 7951, 5: 34569, 6: 34001, 7: 41925, 8: 38394}","{1: -4, 2: -4, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1}",0.09751395917183692,5.5,0.13825604759313187,1.9031311305342242e+20,bad
emd-3352,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3352.mrc,0.025,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3352_gt.mrc,4,38,2,2.854158245363271,306670,"{1: 120, 2: 15097, 3: 15262, 4: 3597, 5: 3549, 6: 5735, 7: 5678, 8: 6922, 9: 6857, 10: 5949, 11: 9519, 12: 8348, 13: 4837, 14: 3898, 15: 3774, 16: 2665, 17: 5043, 18: 7571, 19: 7682, 20: 4904, 21: 4844, 22: 9063, 23: 9335, 24: 2788, 25: 13330, 26: 12909, 27: 7041, 28: 4584, 29: 11780, 30: 11871, 31: 5192, 32: 6379, 33: 13601, 34: 4708, 35: 4981, 36: 14267, 37: 3806, 38: 3614}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1, 27: 1, 28: 1, 29: 1, 30: 1, 31: 1, 32: 1, 33: 1, 34: 1, 35: 1, 36: 1, 37: 1, 38: 1}",0.055506895881717734,20.0,0.057905332701281655,1.3847442954257433e+20,bad
emd-3352,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3352.mrc,0.025,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3352_gt.mrc,4,59,2,2.6552625565823798,306670,"{1: 11657, 2: 8499, 3: 2843, 4: 3549, 5: 4181, 6: 6763, 7: 5631, 8: 5960, 9: 5678, 10: 5741, 11: 2919, 12: 2920, 13: 3230, 14: 1183, 15: 1181, 16: 3182, 17: 3147, 18: 2814, 19: 5106, 20: 5166, 21: 3114, 22: 3746, 23: 4558, 24: 3962, 25: 1844, 26: 1854, 27: 5727, 28: 5828, 29: 4845, 30: 4844, 31: 3640, 32: 2888, 33: 5423, 34: 2044, 35: 1710, 36: 6447, 37: 2788, 38: 3673, 39: 4561, 40: 3547, 41: 11286, 42: 11199, 43: 9492, 44: 9743, 45: 2288, 46: 2123, 47: 5687, 48: 1598, 49: 4133, 50: 5192, 51: 4965, 52: 4737, 53: 2277, 54: 7922, 55: 7794, 56: 2540, 57: 2340, 58: 3806, 59: 3585}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 0, 24: 1, 25: 1, 26: 1, 27: 1, 28: 1, 29: 1, 30: 1, 31: 1, 32: 1, 33: 1, 34: 1, 35: 1, 36: 1, 37: 1, 38: 1, 39: 1, 40: 1, 41: 1, 42: 1, 43: 1, 44: 1, 45: 1, 46: 1, 47: 1, 48: 1, 49: 1, 50: 1, 51: 1, 52: 1, 53: 1, 54: 1, 55: 1, 56: 1, 57: 1, 58: 1, 59: 1}",0.04823830187538125,27.5,0.05007578964854787,1.344189380781272e+20,bad
emd-3352,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3352.mrc,0.025,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3352_gt.mrc,4,59,3,1.292554692895382,306670,"{1: 264, 2: 9692, 3: 8597, 4: 2640, 5: 6481, 6: 6824, 7: 5511, 8: 8810, 9: 5777, 10: 5703, 11: 2743, 12: 2750, 13: 3523, 14: 1183, 15: 1181, 16: 3424, 17: 3311, 18: 3260, 19: 4741, 20: 4962, 21: 2930, 22: 3745, 23: 4725, 24: 3943, 25: 2029, 26: 2013, 27: 6095, 28: 5762, 29: 4807, 30: 5105, 31: 3615, 32: 2864, 33: 5392, 34: 2044, 35: 1617, 36: 6034, 37: 3762, 38: 2826, 39: 4436, 40: 3449, 41: 11358, 42: 10960, 43: 8907, 44: 8986, 45: 2177, 46: 1719, 47: 5899, 48: 1060, 49: 4047, 50: 6023, 51: 5191, 52: 5166, 53: 3095, 54: 8405, 55: 7880, 56: 2419, 57: 2246, 58: 3808, 59: 3184}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 0, 24: 1, 25: 1, 26: 1, 27: 1, 28: 1, 29: 1, 30: 1, 31: 1, 32: 1, 33: 1, 34: 1, 35: 1, 36: 1, 37: 1, 38: 1, 39: 1, 40: 1, 41: 1, 42: 1, 43: 1, 44: 1, 45: 1, 46: 1, 47: 1, 48: 1, 49: 1, 50: 1, 51: 1, 52: 1, 53: 1, 54: 1, 55: 1, 56: 1, 57: 1, 58: 1, 59: 1}",0.030841559601243206,26.25,0.03172613792062645,1.2404939993610663e+20,bad
emd-3352,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3352.mrc,0.025,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3352_gt.mrc,4,23,3,1.9709392597020028,306670,"{1: 10577, 2: 10609, 3: 6976, 4: 7544, 5: 8767, 6: 8534, 7: 8045, 8: 10748, 9: 19577, 10: 7672, 11: 7708, 12: 7951, 13: 7422, 14: 12426, 15: 12442, 16: 9215, 17: 9054, 18: 13034, 19: 12507, 20: 19983, 21: 19995, 22: 20260, 23: 20054}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: -2, 10: -1, 11: -1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1}",0.04551399646937805,13.0,0.04758316724315456,1.414479311965457e+20,bad
emd-3352,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3352.mrc,0.025,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3352_gt.mrc,4,8,4,2.133612596266169,306670,"{1: 53274, 2: 53483, 3: 7951, 4: 7422, 5: 34675, 6: 34003, 7: 40225, 8: 40067}","{1: -4, 2: -4, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1}",0.11547664249214248,5.5,0.15679679786684925,1.908175162116879e+20,bad
emd-3352,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3352.mrc,0.025,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3352_gt.mrc,4,18,4,1.2953477838970915,306670,"{1: 16173, 2: 15685, 3: 14205, 4: 14820, 5: 15224, 6: 15270, 7: 15779, 8: 15463, 9: 9007, 10: 8898, 11: 12018, 12: 12367, 13: 13402, 14: 12577, 15: 19434, 16: 19704, 17: 20878, 18: 20196}","{1: 1, 2: 1, 3: 1, 4: 1, 5: -1, 6: -1, 7: -1, 8: -1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1}",0.09121085456154136,11.25,0.0984525008798806,1.553021295502442e+20,bad
emd-3352,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3352.mrc,0.025,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3352_gt.mrc,4,18,4,1.3760568578364594,306670,"{1: 16283, 2: 18898, 3: 14095, 4: 11607, 5: 15224, 6: 15270, 7: 15779, 8: 15463, 9: 8898, 10: 12013, 11: 9007, 12: 12367, 13: 13402, 14: 12591, 15: 19420, 16: 19704, 17: 20883, 18: 20196}","{1: 1, 2: 1, 3: 1, 4: 1, 5: -1, 6: -1, 7: -1, 8: -1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1}",0.08617430500094417,11.5,0.09181360635054822,1.5879579696117685e+20,bad
emd-3545,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3545.mrc,0.016,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3545_gt.mrc,46,47,4,2.672278826242284,1467371,"{1: 12, 2: 12, 3: 16, 4: 12, 5: 362, 6: 404, 7: 600, 8: 156, 9: 172, 10: 119, 11: 24, 12: 42, 13: 221, 14: 53, 15: 378, 16: 19, 17: 37814, 18: 116, 19: 131, 20: 324, 21: 209, 22: 58, 23: 229, 24: 36989, 25: 194, 26: 601, 27: 321, 28: 102, 29: 128, 30: 560, 31: 57714, 32: 819089, 33: 79, 34: 205, 35: 93187, 36: 555, 37: 330, 38: 32, 39: 247, 40: 344, 41: 14, 42: 328, 43: 97, 44: 196, 45: 306, 46: 308, 47: 40}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: -3, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: -7, 25: 1, 26: 1, 27: 1, 28: 1, 29: 1, 30: 1, 31: -32, 32: -461, 33: 1, 34: 1, 35: -36, 36: 1, 37: 1, 38: 1, 39: 1, 40: 1, 41: 1, 42: 1, 43: 1, 44: 1, 45: 1, 46: 1, 47: 1}",0.00022755381982908425,2.717391304347826,0.021483872517889142,1.5813910360246842e+20,bad
emd-3573,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3573.mrc,0.01,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3573_gt.mrc,6,11,3,2.9776889681616487,253694,"{1: 6600, 2: 11766, 3: 1236, 4: 9076, 5: 23073, 6: 20001, 7: 10823, 8: 10271, 9: 2533, 10: 1654, 11: 18499}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 0, 8: 1, 9: 1, 10: 1, 11: 1}",0.17417478705904677,5.0,0.28499546903521383,6.182466508460428e+19,bad
emd-3573,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3573.mrc,0.01,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3573_gt.mrc,6,8,4,2.4208029561978384,253694,"{1: 25523, 2: 20559, 3: 13323, 4: 9353, 5: 9258, 6: 20644, 7: 14240, 8: 2632}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 0, 7: 1, 8: 1}",0.015506771641476543,4.5,0.04311469734494421,1.0747915570713479e+20,bad
emd-3573,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3573.mrc,0.01,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3573_gt.mrc,6,22,3,2.0928312052913434,253694,"{1: 4008, 2: 9012, 3: 4506, 4: 10783, 5: 7803, 6: 4992, 7: 17963, 8: 5952, 9: 2163, 10: 3315, 11: 1456, 12: 8668, 13: 7375, 14: 3296, 15: 4694, 16: 4043, 17: 2315, 18: 1654, 19: 3759, 20: 1421, 21: 1082, 22: 5272}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1}",0.040491935052352,8.666666666666666,0.052207868968239125,4.560269922681575e+19,bad
emd-3573,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3573.mrc,0.01,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3573_gt.mrc,6,7,4,2.105928647758467,253694,"{1: 18804, 2: 15570, 3: 25953, 4: 20428, 5: 10783, 6: 14530, 7: 9464}","{1: 1, 2: 1, 3: 1, 4: 0, 5: 1, 6: 1, 7: 1}",0.019594260798590973,3.6666666666666665,0.04265142483110083,1.1555636163882377e+20,bad
emd-3573,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3573.mrc,0.01,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3573_gt.mrc,6,9,4,1.5689798200300527,253694,"{1: 8669, 2: 23073, 3: 20172, 4: 21575, 5: 11749, 6: 1654, 7: 1236, 8: 8834, 9: 18570}","{1: 1, 2: 1, 3: 1, 4: 0, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}",0.005250623346241809,4.333333333333333,0.012670493950793163,8.04598097427255e+19,bad
emd-3573,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3573.mrc,0.01,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3573_gt.mrc,6,16,3,2.356240192115343,253694,"{1: 756, 2: 9353, 3: 1185, 4: 12138, 5: 9439, 6: 3731, 7: 14173, 8: 20829, 9: 7162, 10: 9178, 11: 1654, 12: 9258, 13: 5630, 14: 4694, 15: 4043, 16: 2309}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1}",0.002806196254932686,6.5,0.004731512493400564,5.26170556464453e+19,bad
