id,map_path,contourLevel,subunit,tagged_path,number_points,tagged_points_path,chain_label
emd-3634,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3634.mrc,0.01,5,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3634_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3634_5.npy,5
emd-3634,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3634.mrc,0.01,6,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3634_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3634_6.npy,6
emd-3667,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3667.mrc,50,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3667_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3667_1.npy,1
emd-3667,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3667.mrc,50,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3667_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3667_2.npy,2
emd-3667,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3667.mrc,50,3,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3667_C.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3667_3.npy,3
emd-3667,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3667.mrc,50,4,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3667_D.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3667_4.npy,4
emd-3667,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3667.mrc,50,5,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3667_E.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3667_5.npy,5
emd-3667,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3667.mrc,50,6,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3667_F.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3667_6.npy,6
emd-3667,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3667.mrc,50,7,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3667_G.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3667_7.npy,7
emd-3780,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3780.mrc,0.05,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3780_K.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3780_1.npy,1
emd-3780,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3780.mrc,0.05,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3780_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3780_2.npy,2
emd-3780,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3780.mrc,0.05,3,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3780_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3780_3.npy,3
emd-3896,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3896.mrc,0.0147,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3896_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3896_1.npy,1
emd-3896,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3896.mrc,0.0147,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3896_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3896_2.npy,2
emd-3896,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3896.mrc,0.0147,3,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3896_C.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3896_3.npy,3
emd-3896,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3896.mrc,0.0147,4,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3896_D.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3896_4.npy,4
emd-3896,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3896.mrc,0.0147,5,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3896_E.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3896_5.npy,5
emd-3896,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3896.mrc,0.0147,6,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3896_F.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3896_6.npy,6
emd-3896,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3896.mrc,0.0147,7,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3896_G.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3896_7.npy,7
emd-3896,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3896.mrc,0.0147,8,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3896_H.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3896_8.npy,8
emd-3896,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3896.mrc,0.0147,9,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3896_I.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3896_9.npy,9
emd-3896,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3896.mrc,0.0147,10,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3896_J.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3896_10.npy,10
emd-3954,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954.mrc,0.0155,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3954_1.npy,1
emd-3954,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954.mrc,0.0155,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3954_2.npy,2
emd-3954,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954.mrc,0.0155,3,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954_C.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3954_3.npy,3
emd-3954,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954.mrc,0.0155,4,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954_D.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3954_4.npy,4
emd-3954,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954.mrc,0.0155,5,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954_E.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3954_5.npy,5
emd-3954,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954.mrc,0.0155,6,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954_F.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3954_6.npy,6
emd-3954,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954.mrc,0.0155,7,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954_G.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3954_7.npy,7
emd-3954,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954.mrc,0.0155,8,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954_H.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3954_8.npy,8
emd-3954,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954.mrc,0.0155,9,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954_I.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3954_9.npy,9
emd-3954,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954.mrc,0.0155,10,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954_J.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3954_10.npy,10
emd-3954,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954.mrc,0.0155,11,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954_K.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3954_11.npy,11
emd-3954,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954.mrc,0.0155,12,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954_L.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3954_12.npy,12
emd-3954,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954.mrc,0.0155,13,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954_M.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3954_13.npy,13
emd-3954,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954.mrc,0.0155,14,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954_N.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3954_14.npy,14
emd-3954,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954.mrc,0.0155,15,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954_O.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3954_15.npy,15
emd-3954,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954.mrc,0.0155,16,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954_P.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3954_16.npy,16
emd-3954,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954.mrc,0.0155,17,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954_R.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3954_17.npy,17
emd-3954,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954.mrc,0.0155,18,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954_X.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3954_18.npy,18
emd-3954,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954.mrc,0.0155,19,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_3954_Y.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-3954_19.npy,19
emd-4232,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4232.mrc,2.54,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4232_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4232_1.npy,1
emd-4232,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4232.mrc,2.54,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4232_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4232_2.npy,2
emd-4232,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4232.mrc,2.54,3,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4232_C.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4232_3.npy,3
emd-4232,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4232.mrc,2.54,4,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4232_H.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4232_4.npy,4
emd-4232,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4232.mrc,2.54,5,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4232_K.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4232_5.npy,5
emd-4412,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4412.mrc,0.044,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4412_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4412_1.npy,1
emd-4412,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4412.mrc,0.044,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4412_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4412_2.npy,2
emd-4412,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4412.mrc,0.044,3,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4412_C.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4412_3.npy,3
emd-4412,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4412.mrc,0.044,4,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4412_D.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4412_4.npy,4
emd-4423,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4423.mrc,0.043,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4423_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4423_1.npy,1
emd-4423,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4423.mrc,0.043,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4423_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4423_2.npy,2
emd-4423,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4423.mrc,0.043,3,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4423_C.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4423_3.npy,3
emd-4423,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4423.mrc,0.043,4,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4423_D.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4423_4.npy,4
emd-4426,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4426.mrc,0.045,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4426_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4426_1.npy,1
emd-4426,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4426.mrc,0.045,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4426_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4426_2.npy,2
emd-4426,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4426.mrc,0.045,3,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4426_C.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4426_3.npy,3
emd-4426,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4426.mrc,0.045,4,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4426_D.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4426_4.npy,4
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,1,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_A.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_1.npy,1
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,2,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_B.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_2.npy,2
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,3,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_C.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_3.npy,3
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,4,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_D.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_4.npy,4
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,5,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_E.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_5.npy,5
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,6,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_F.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_6.npy,6
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,7,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_G.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_7.npy,7
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,8,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_H.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_8.npy,8
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,9,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_I.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_9.npy,9
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,10,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_J.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_10.npy,10
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,11,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_K.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_11.npy,11
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,12,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_L.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_12.npy,12
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,13,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_M.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_13.npy,13
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,14,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_N.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_14.npy,14
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,15,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_O.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_15.npy,15
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,16,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_P.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_16.npy,16
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,17,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_Q.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_17.npy,17
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,18,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_R.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_18.npy,18
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,19,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_S.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_19.npy,19
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,20,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_T.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_20.npy,20
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,21,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_U.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_21.npy,21
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,22,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_V.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_22.npy,22
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,23,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_W.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_23.npy,23
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,24,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_X.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_24.npy,24
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,25,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_Y.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_25.npy,25
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,26,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_Z.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_26.npy,26
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,27,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_a.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_27.npy,27
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,28,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_b.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_28.npy,28
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,29,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_c.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_29.npy,29
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,30,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_d.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_30.npy,30
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,31,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_e.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_31.npy,31
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,32,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_f.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_32.npy,32
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,33,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_g.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_33.npy,33
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,34,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_h.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_34.npy,34
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,35,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_i.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_35.npy,35
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,36,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_j.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_36.npy,36
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,37,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_k.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_37.npy,37
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,38,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_l.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_38.npy,38
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,39,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_m.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_39.npy,39
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,40,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_n.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_40.npy,40
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,41,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_o.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_41.npy,41
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,42,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_p.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_42.npy,42
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,43,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_q.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_43.npy,43
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,44,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_r.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_44.npy,44
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,45,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_s.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_45.npy,45
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,46,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_t.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_46.npy,46
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,47,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_u.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_47.npy,47
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,48,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_v.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_48.npy,48
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,49,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_w.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_49.npy,49
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,50,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_x.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_50.npy,50
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,51,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_y.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_51.npy,51
emd-4670,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670.mrc,0.025,52,/work/mzumbado/biostructure/em/dataset/models/aligned_emd_4670_z.npy,3,/work/mzumbado/biostructure/em/dataset/extreme_points/emd-4670_52.npy,52
